id_fam,sex1,ases,maths_09,maths_10,maths_12,verbal_09_z,verbal_10_z,verbal_12_z,sdq_09,sdq_12,maths_anx_18,anx_spaa_18,spatial_anx_18,sdq_change,verbal_mean,maths_int,maths_slope
398177,Male,1.6064349166408685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
398186,Male,-1.8075627873722677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
399107,Female,-0.7868152875150539,3,3,NA,0.44004370912863555,-0.2315186373150996,NA,2,3,1.6666666666666667,1.8571428571428572,1.3,1,-0.2315186373150996,2.7977705972266005,0.4391912306948618
399158,Male,0.34423630972849933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
399167,Male,0.6623162447345929,NA,NA,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.516910555711644,0.3409288077882925
399176,Female,-0.6572344941041067,NA,3,NA,0.8710006544010921,NA,0.9312304955325936,2,2,NA,NA,NA,0,0.9312304955325936,2.67954108766688,0.4501168956081009
400148,Female,-0.12452259443027358,NA,NA,4.666666666666667,NA,NA,0.7537457067347879,NA,0,NA,NA,NA,NA,0.7537457067347879,2.9848514745209114,0.5390480445183302
400157,Female,-0.6818518516298909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401073,Male,-0.40584138726422986,3,3,NA,1.1719753912249644,NA,NA,0,NA,NA,NA,NA,NA,NaN,2.7977705972266005,0.4391912306948618
401079,Male,0.2561544935288831,2,3,5,-1.8066474224783748,NA,NA,3.75,0,2.4444444444444446,1.1428571428571428,1.7,-3.75,NaN,2.544191490038666,0.6743986754002399
401138,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401172,Male,0.6046245609146969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401178,Female,-0.4904221352806059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401271,Female,-0.6931825843478164,NA,NA,6,0.3298330314626914,NA,-0.4753941157703834,2,3,NA,NA,NA,1,-0.4753941157703834,3.452792393330177,0.7371672812483677
401277,Female,-0.7454611587389428,NA,NA,NA,NA,-0.9424844820974314,NA,NA,NA,NA,NA,NA,NA,-0.9424844820974314,NA,NA
401385,Female,0.0940741207440308,NA,NA,4.333333333333333,NA,NA,0.4431473263386278,NA,2,NA,NA,NA,NA,0.4431473263386278,2.867866244818594,0.4895182353358207
401475,Female,1.01619200978906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401574,Male,0.6076684312387434,3,4,NA,-0.06158085224448496,NA,NA,0,NA,NA,NA,NA,NA,NaN,3.132614911167661,0.5714225983147779
401664,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401673,Male,0.03058677995444772,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,2.1489365208981317,0.3359758586821979
401679,Female,-1.431722358682766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401682,Male,0.8222700279396107,NA,NA,4,NA,NA,-0.49059248932808525,NA,2,NA,NA,NA,NA,-0.49059248932808525,2.7508810151162777,0.43998842615331124
401688,Male,0.905602804025991,NA,NA,4,NA,NA,-0.8434732422445482,NA,3,NA,NA,NA,NA,-0.8434732422445482,2.7508810151162777,0.43998842615331124
401763,Male,-0.31671665544284133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401769,Female,-0.3666644978653391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
401772,Male,0.4146022426325163,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
401778,Female,1.3475311511087962,NA,NA,5,NA,NA,0.509704122137805,NA,1,NA,NA,NA,NA,0.509704122137805,3.1018367042232278,0.5885778537008397
401781,Male,-1.139039072989402,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
401877,Male,-1.1932451427970028,NA,NA,2,NA,NA,-0.31980662517047187,NA,2,NA,NA,NA,NA,-0.31980662517047187,2.048969636902378,0.14280957105825465
401961,Female,1.426834474405371,NA,NA,NA,NA,NA,NA,NA,NA,1.5555555555555556,1,1.4,NA,NaN,NA,NA
401967,Female,-1.311645380934378,NA,3,NA,-1.4350050695538386,NA,NA,7,8,NA,NA,NA,1,NaN,2.67954108766688,0.4501168956081009
401985,Female,-0.20431876038071867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
402003,Male,0.3718690120146974,NA,NA,NA,NA,NA,1.161730080648276,NA,4,NA,NA,NA,NA,1.161730080648276,NA,NA
402137,Male,1.7036899982177447,NA,3.3333333333333335,NA,1.2723003034995883,1.0898480515820756,1.445821062885498,1,4,1.3333333333333333,1,1.2,3,1.2678345572337868,2.856409276589796,0.4881639079167354
403109,Male,1.0308683562119347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
403127,Male,-0.07554993045597903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
403178,Male,-0.008630070115844702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
403196,Female,1.563732615841511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
404117,Male,0.20249204672352544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
404177,Male,-1.227508173453491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
404186,Female,-0.34450431438106977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
405107,Female,-0.9337370633287533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
405167,Male,-1.3109790443877045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
405176,Male,0.3765027723214991,3,4,5,0.6505792990692038,NA,1.525631557764144,1,0,NA,NA,NA,-1,1.525631557764144,3.147956933189857,0.5981694443464104
406166,Male,0.8206042867862772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
407198,Male,1.1047415387656132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
408119,Male,-0.5887008576780011,NA,NA,NA,NA,NA,-3.0350932534554347,NA,2,NA,NA,NA,NA,-3.0350932534554347,NA,NA
408137,Male,1.7308673668581704,3,2,NA,NA,-0.513592299211978,NA,NA,NA,NA,NA,NA,NA,-0.513592299211978,2.4629262832855408,0.3069598630749457
408188,Female,1.880522439133872,NA,NA,4,NA,NA,1.2594043745674355,NA,2,NA,NA,NA,NA,1.2594043745674355,2.7508810151162777,0.43998842615331124
409109,Female,1.4128474307525825,NA,NA,NA,NA,NA,1.1795938796887893,NA,3,NA,NA,NA,NA,1.1795938796887893,NA,NA
409187,Male,0.23814652463665148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
409196,Male,-0.28551528865851034,NA,4,5,-0.1421342337364689,NA,NA,2,1,1.2222222222222223,1.1428571428571428,1.4,-1,NaN,3.224933663629705,0.5800231565677255
410704,Female,0.445536530547884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410713,Male,-0.2628786762359075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410722,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410728,Female,-0.8999724788466602,4,NA,NA,-0.6126342405742057,0.10929771369750635,-0.009208244774311754,0,NA,NA,NA,NA,NA,0.050044734461597296,3.5259830647497763,0.546976306924962
410737,Male,1.9787834679147698,3,3.6666666666666665,5,-0.1816772953017492,-0.21344776633338577,NA,3,0,NA,NA,NA,-3,-0.21344776633338577,3.060775018143101,0.5966878704074708
410740,Female,1.75421513750793,4,5,NA,0.4301579437373154,NA,NA,4,0,1.3333333333333333,1.7142857142857142,2.3,-4,NaN,3.8363973479368383,0.6695601570476377
410746,Female,1.1257354314402281,2,2,NA,0.8710006544010921,0.2848741307343277,0.2391551393818838,9,5,NA,NA,NA,-4,0.26201463505810574,2.093988160457424,0.341053671962002
410764,Female,0.815182156086743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410782,Female,-0.3667667600103576,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.67954108766688,0.4501168956081009
410788,Male,-0.43410401875734095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410791,Male,-0.45598709564882084,4,4,5,1.4729501280488366,-0.39280374182917177,-0.7416212989670921,5,4,3.2222222222222223,3,2.5,-1,-0.567212520398132,3.490176631200776,0.5174954914757628
410911,Male,0.06771477329738602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410917,Male,-0.5245155394012291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410944,Female,0.6050229751195071,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
410968,Male,-0.5937623652760843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410980,Male,-0.6008055610534189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
410986,Female,0.6832211030748465,NA,NA,3,NA,NA,-0.288977427452321,NA,2,NA,NA,NA,NA,-0.288977427452321,2.3999253260093276,0.2913989986057829
411078,Male,-0.42262341882427334,NA,3,NA,0.33971879685401146,-0.19102209018383373,NA,2,0,NA,NA,NA,-2,-0.19102209018383373,2.67954108766688,0.4501168956081009
411096,Female,0.2285142053773773,NA,NA,5,NA,NA,1.0110409904112398,NA,5,NA,NA,NA,NA,1.0110409904112398,3.1018367042232278,0.5885778537008397
411119,Male,1.8759231614390697,NA,NA,NA,NA,NA,1.3660105680068515,NA,2,NA,NA,NA,NA,1.3660105680068515,NA,NA
411188,Female,1.578926605681009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
411195,Female,-1.3640936374140906,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NaN,2.3999253260093276,0.2913989986057829
411270,Male,-1.3093817869039601,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.7407502212043764,0.6783989694599072
411276,Female,-0.5055057815847154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
411474,Male,-0.709996471942064,4,NA,NA,1.693371483380725,0.6059927380398592,NA,1,1,1.7777777777777777,2.2857142857142856,2.4,0,0.6059927380398592,3.5259830647497763,0.546976306924962
411483,Female,1.7414348489474765,NA,NA,3,NA,NA,0.02594275250305164,NA,2,NA,NA,NA,NA,0.02594275250305164,2.3999253260093276,0.2913989986057829
411489,Female,-0.6397028274978449,NA,NA,NA,NA,NA,0.06613630034420623,NA,2,NA,NA,NA,NA,0.06613630034420623,NA,NA
411573,Female,-1.7819206538416268,NA,3,4,NA,NA,-1.9613967713492595,NA,4,NA,NA,NA,NA,-1.9613967713492595,2.6749877570019733,0.4452626737118498
411579,Female,-0.02903493052418851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
411663,Male,-1.5370791323807085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
411669,Female,0.5447783837361657,3,NA,NA,0.5502543867945796,0.36877042844208485,0.665003312335885,5,0,1.6666666666666667,1.1428571428571428,1.4,-5,0.516886870388985,2.9466572551539225,0.4979871713108752
411672,Female,0.1252655830963496,NA,NA,2.6666666666666665,NA,NA,-1.653175516034079,NA,NA,NA,NA,NA,NA,-1.653175516034079,2.2829400963070112,0.24186918942327346
411678,Female,-0.32757572144615676,NA,NA,NA,NA,NA,-1.3912701323965828,NA,NA,NA,NA,NA,NA,-1.3912701323965828,NA,NA
411681,Male,1.8381667850224936,NA,NA,5,NA,NA,1.0110409904112398,NA,4,NA,NA,NA,NA,1.0110409904112398,3.1018367042232278,0.5885778537008397
411712,Female,-0.7503034605439763,1,2,3,-1.094487271164686,NA,NA,6,NA,NA,NA,NA,NA,NaN,1.7400303680895242,0.4012637640705716
411721,Male,1.1310440132655462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
411730,Male,-0.036017561418287915,3,NA,6.666666666666667,0.05851559081277932,NA,-0.8123557441245661,4,NA,2.4444444444444446,2.5714285714285716,2.8,NA,-0.8123557441245661,3.387736064431009,0.8905431031533199
411745,Male,-0.4454276281360879,NA,4,NA,-1.1651548872653499,NA,-0.492969614409065,5,2,NA,NA,NA,-3,-0.492969614409065,3.210145654435628,0.5642579325340042
411762,Male,1.1549809330594438,3,4,NA,-0.4529947359516613,-0.5618726679645509,0.762389305853213,2,0,NA,NA,NA,-2,0.10025831894433102,3.132614911167661,0.5714225983147779
411768,Female,-0.43746267659616433,NA,3,5,-0.984276593498742,NA,-0.35121242369228567,3,0,1.6666666666666667,1.5714285714285714,1.7,-3,-0.35121242369228567,2.8273149688324053,0.6076559065954734
411771,Female,1.556066222996984,NA,NA,5,NA,NA,1.3392148694460817,NA,3,NA,NA,NA,NA,1.3392148694460817,3.1018367042232278,0.5885778537008397
411772,Female,NA,NA,NA,NA,-1.5961118325378065,NA,NA,6,NA,NA,NA,NA,NA,NaN,NA,NA
411777,Female,1.7622949243099115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
411790,Male,0.7999728498597786,4,5,NA,1.0716504789503403,NA,NA,1,1,NA,NA,NA,0,NaN,3.8363973479368383,0.6695601570476377
411867,Female,-0.9221581062259377,3,4,4,-0.7935125343408137,-0.8650956752911164,0.03487465202330819,8,1,NA,NA,NA,-7,-0.4151105116339041,3.047759093790881,0.4234873731546613
411870,Female,-0.49775202462022633,3,3,4,-0.7737410035581738,NA,-0.8790566901246589,5,10,NA,NA,NA,5,-0.8790566901246589,2.7862133486506098,0.4190426513378434
411943,Male,-0.9506038883765147,NA,NA,NA,NA,NA,0.5941247169774952,NA,2,NA,NA,NA,NA,0.5941247169774952,NA,NA
411960,Male,0.41757770074280737,3,4,NA,1.1818611566162842,NA,NA,1,1,NA,NA,NA,0,NaN,3.132614911167661,0.5714225983147779
411961,Female,0.21646891503233928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412109,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412127,Male,0.5787388897011736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412178,Male,0.03384772080073037,NA,NA,4,NA,NA,0.9842452918504702,NA,1,NA,NA,NA,NA,0.9842452918504702,2.7508810151162777,0.43998842615331124
412196,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412702,Male,0.3062733012274723,NA,4,NA,1.1719753912249644,0.27836663983288545,1.4368891633652412,5,2,NA,NA,NA,-3,0.8576279015990633,3.210145654435628,0.5642579325340042
412708,Male,-1.9752384223126254,NA,NA,NA,-1.2145837142219502,NA,-0.34660232373124156,3,2,NA,NA,NA,-1,-0.34660232373124156,NA,NA
412717,Female,NA,NA,NA,4,0.1390689723047632,-1.383115316065904,-0.6680772781258911,7,5,NA,NA,NA,-2,-1.0255962970958976,2.7508810151162777,0.43998842615331124
412720,Female,-1.471703923262917,NA,3,NA,NA,-0.7278631196519568,-0.4840377148888085,NA,5,NA,NA,NA,NA,-0.6059504172703827,2.67954108766688,0.4501168956081009
412726,Female,0.5808914083276249,4,4,NA,-0.5928627097915655,-0.04240142546715033,-0.2533939795722104,3,0,2.7777777777777777,1.5714285714285714,1.8,-3,-0.14789770251968035,3.501553033995778,0.5373287894277216
412735,Male,-1.4710124901821475,3,2.3333333333333335,NA,-2.2474901331421515,NA,NA,2.5,NA,NA,NA,NA,NA,NaN,2.5745410545992273,0.35103698561491775
412744,Female,0.8013718032206743,3,3,NA,-1.1948121834393102,NA,NA,5,NA,NA,NA,NA,NA,NaN,2.7977705972266005,0.4391912306948618
412753,Male,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.9466572551539225,0.4979871713108752
412759,Male,-0.518062848067915,NA,NA,NA,NA,NA,NA,NA,NA,1.3333333333333333,1.2857142857142858,1.6,NA,NaN,NA,NA
412762,Male,-0.08742105912499576,4,3,5,NA,0.8576816311631307,NA,NA,2,NA,NA,NA,NA,0.8576816311631307,3.228630886060505,0.5130507696589448
412771,Male,1.0892614516304402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412777,Male,-1.0486779182475348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412780,Male,0.22797591007957702,4,3,4,-0.5829769444002455,-0.29734406404114294,NA,1,0,NA,NA,NA,-1,-0.29734406404114294,3.1284330466615287,0.33836869846719575
412786,Female,-1.166358602498248,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,2.9466572551539225,0.4979871713108752
412795,Female,-0.8817928037869528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412858,Female,1.7983434272053953,NA,NA,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NaN,2.7508810151162777,0.43998842615331124
412867,Male,1.7962328608737848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
412876,Male,0.8660923139045532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413117,Female,NA,NA,NA,NA,NA,NA,-1.4445732291162912,NA,0,NA,NA,NA,NA,-1.4445732291162912,NA,NA
413168,Male,0.8196547345554536,NA,NA,3,NA,NA,0.3898442296189198,NA,8,NA,NA,NA,NA,0.3898442296189198,2.3999253260093276,0.2913989986057829
413177,Male,-0.06456150671301526,1.3333333333333333,1,3,-0.3823271198509974,NA,NA,1,NA,NA,NA,NA,NA,NaN,1.5925578556195594,0.36992772463020446
413186,Female,0.13982518783445527,NA,NA,4,NA,NA,-0.00949654517614325,NA,2,NA,NA,NA,NA,-0.00949654517614325,2.7508810151162777,0.43998842615331124
413701,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413752,Female,-0.8212266097625166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413806,Female,-1.0903465871926208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413839,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413884,Female,-0.2128825387233747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413893,Female,-0.4454234401711087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
413899,Female,-0.9574626345212465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414176,Female,-0.01787482974152214,NA,NA,5,NA,NA,-0.461707966088167,NA,0,3.3333333333333335,1.5714285714285714,1.7,NA,-0.461707966088167,3.1018367042232278,0.5885778537008397
414706,Female,-1.050780090338676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414715,Male,-0.26566757269241886,NA,3,4,0.05851559081277932,0.48014829147822347,1.1885257792090458,5,1,NA,NA,NA,-4,0.8343370353436346,2.6749877570019733,0.4452626737118498
414724,Female,-0.5576293374265772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414733,Female,-0.9630803615332867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414739,Male,1.2323143550853415,4,4,NA,0.8413433582271318,0.36081133581802993,0.9044347969718238,1,0,NA,NA,NA,-1,0.6326230663949268,3.501553033995778,0.5373287894277216
414742,Female,-0.31244635217572536,2.6666666666666665,NA,NA,-1.5961118325378065,-0.9699660474258128,-0.5882667832472447,6,4,2.3333333333333335,2,2,-2,-0.7791164153365288,2.7535486519553047,0.48165745943951277
414748,Female,-0.2752111014170811,3,NA,NA,NA,-0.1895704884612211,-0.9809086334021152,NA,4,NA,NA,NA,NA,-0.5852395609316682,2.9466572551539225,0.4979871713108752
414757,Female,-0.8638695908497133,3,3.6666666666666665,NA,-2.298386218460175,-0.884618147995443,-0.0671214414550638,4,3,NA,NA,NA,-1,-0.4758697947252534,3.0210001398539736,0.527345475774806
414766,Male,1.0788469046640743,NA,3,NA,2.405531634694414,NA,NA,0,0,NA,NA,NA,0,NaN,2.67954108766688,0.4501168956081009
414775,Female,0.35438432404703296,2,2.3333333333333335,NA,-1.084601505773366,NA,NA,3,1,NA,NA,NA,-2,NaN,2.205602931771111,0.3851307945019741
414784,Female,-0.5997060478010298,2,3,NA,1.4828358934401564,0.283422529011715,-0.692495851605681,1,3,NA,NA,NA,2,-0.20453666129698297,2.4288324743984844,0.47328503958191825
414793,Male,1.8639508087063836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414799,Male,-0.29828988773689674,NA,4,6,NA,-0.072961465243505,0.34979483197868083,NA,1,1.5555555555555556,1.7142857142857142,1.2,NA,0.13841668336758792,3.377260875460136,0.7424163894513491
414841,Female,-1.5475038105982217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414850,Female,1.2454286003793895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414865,Male,-0.43181398974472684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
414898,Female,1.8485865571835929,NA,NA,4.666666666666667,NA,NA,0.3454730324194683,NA,1,NA,NA,NA,NA,0.3454730324194683,2.9848514745209114,0.5390480445183302
415157,Male,0.7759853877757885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415166,Male,0.27715669886702576,3,3,NA,-1.1948121834393102,NA,-3.3851644306881705,0,0,NA,NA,NA,0,-3.3851644306881705,2.7977705972266005,0.4391912306948618
415714,Female,-0.1001515500578037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415723,Male,-0.03267379790974646,NA,3,NA,-0.04180932146184482,0.397703595493079,NA,2,0,NA,NA,NA,-2,0.397703595493079,2.67954108766688,0.4501168956081009
415729,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415732,Female,-1.3545508338505852,NA,2,NA,-0.9645050627161018,0.01871865408555913,-0.058189541934807215,3,3,NA,NA,NA,0,-0.019735443924624042,2.1489365208981317,0.3359758586821979
415738,Male,-1.4132730609080688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415741,Male,0.14014078900130192,3,3,NA,-0.5730911790089255,NA,-0.34883529861130574,3,0,NA,NA,NA,-3,-0.34883529861130574,2.7977705972266005,0.4391912306948618
415747,Male,1.500224532796129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415750,Female,0.051776958958571734,2,NA,3.6666666666666665,-0.9743908281074218,-1.6621105035148092,-2.0234876173883087,9,1,1.6666666666666667,2.142857142857143,1.8,-8,-1.842799060451559,2.357888106668926,0.4405935541860881
415756,Female,1.1125467700489924,2,3,NA,-1.1750406526566701,0.9625520032978271,-1.4511280035555678,7,3,NA,NA,NA,-4,-0.24428800012887036,2.4288324743984844,0.47328503958191825
415783,Female,0.993286566576533,3,3,5,0.14895473769608325,-0.513592299211978,-5.646456558866367e-4,6,3,NA,NA,NA,-3,-0.25707847243393234,2.8864111880495855,0.5937247225295924
415789,Female,-0.5387910316765745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415798,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415831,Female,-0.2806399782135754,NA,NA,NA,NA,NA,-1.3823382328763265,NA,3,NA,NA,NA,NA,-1.3823382328763265,NA,NA
415873,Female,1.0536254414264836,NA,NA,4,NA,NA,-0.2313525311734004,NA,NA,NA,NA,NA,NA,-0.2313525311734004,2.7508810151162777,0.43998842615331124
415879,Male,NA,NA,NA,NA,NA,NA,0.9133666964920806,NA,5,NA,NA,NA,NA,0.9133666964920806,NA,NA
415882,Male,0.6705029856032609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
415888,Female,0.6535557002629087,NA,NA,5,NA,NA,0.18585204266217573,NA,1,NA,NA,NA,NA,0.18585204266217573,3.1018367042232278,0.5885778537008397
415891,Female,1.460663430427643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
416605,Male,1.5453683600302708,4,4,NA,0.23939388457938732,NA,0.9931771913707266,1,0,3.888888888888889,1.5714285714285714,2.2,-1,0.9931771913707266,3.501553033995778,0.5373287894277216
416614,Female,0.774288861773909,3,3,5,0.4499294745199556,0.5851939346156678,NA,2.5,3,NA,NA,NA,0.5,0.5851939346156678,2.8864111880495855,0.5937247225295924
416623,Female,-1.018622906146711,NA,NA,5,NA,NA,NA,NA,NA,2,2.7142857142857144,2.1,NA,NaN,3.1018367042232278,0.5885778537008397
416629,Male,0.03764273180532666,3,3,NA,-1.525444216437143,NA,-0.036003943335081494,2,0,NA,NA,NA,-2,-0.036003943335081494,2.7977705972266005,0.4391912306948618
416632,Female,0.30843175428941216,3,4,5,-0.28200220757637334,-0.5795929969407692,1.0819195857696295,7,1,1.8888888888888888,2,1.2,-6,0.2511632944144302,3.147956933189857,0.5981694443464104
416641,Male,-0.4885278021458574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
416647,Female,1.6829244578017066,3,3,6,-0.7836267689494937,NA,-0.49059248932808525,0,0,3,2.2857142857142856,3,0,-0.49059248932808525,2.986609027448562,0.7684067937213414
416656,Female,0.047083576089860295,1.6666666666666667,NA,NA,-0.3724413544596773,NA,NA,8,4,NA,NA,NA,-4,NaN,2.174222842359451,0.4326683238254261
416665,Female,-0.287840618240194,2,NA,NA,NA,0.9350704379694456,-1.726287086272533,NA,4,NA,NA,NA,NA,-0.39560832415154373,2.3673314455580687,0.4489980356967883
416674,Male,-1.3571250541869355,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,3.132614911167661,0.5714225983147779
416683,Female,-0.8698578652448675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
416689,Female,-0.77895411070648235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NA
416692,Female,0.6559677219917566,2,3,4,1.2920718342822284,0.12196215349489502,0.021620952943839082,8,3,4.777777777777778,2.142857142857143,4.2,-5,0.07179155321936705,2.4439936506396904,0.49971660420849084
